  0.419280E-01  0.605542E+07  0.601078E+07  0.000000E+00  0.000000E+00  0.140271E+07  0.602426E+07
  0.440777E-01  0.576342E+07  0.572172E+07  0.000000E+00  0.000000E+00  0.126912E+07  0.573356E+07
  0.463376E-01  0.549437E+07  0.545610E+07  0.000000E+00  0.000000E+00  0.114898E+07  0.546584E+07
  0.487134E-01  0.524732E+07  0.521287E+07  0.000000E+00  0.000000E+00  0.104105E+07  0.522014E+07
  0.512110E-01  0.502066E+07  0.499027E+07  0.000000E+00  0.000000E+00  0.944031E+06  0.499482E+07
  0.538367E-01  0.481194E+07  0.478564E+07  0.000000E+00  0.000000E+00  0.856682E+06  0.478739E+07
  0.565969E-01  0.461764E+07  0.459526E+07  0.000000E+00  0.000000E+00  0.777570E+06  0.459434E+07
  0.594987E-01  0.443188E+07  0.441299E+07  0.000000E+00  0.000000E+00  0.705195E+06  0.440974E+07
  0.625493E-01  0.424736E+07  0.423132E+07  0.000000E+00  0.000000E+00  0.637987E+06  0.422629E+07
  0.657562E-01  0.405821E+07  0.404420E+07  0.000000E+00  0.000000E+00  0.574847E+06  0.403812E+07
  0.691276E-01  0.386144E+07  0.384852E+07  0.000000E+00  0.000000E+00  0.515312E+06  0.384223E+07
  0.726718E-01  0.365530E+07  0.364254E+07  0.000000E+00  0.000000E+00  0.459098E+06  0.363688E+07
  0.763978E-01  0.343876E+07  0.342535E+07  0.000000E+00  0.000000E+00  0.406091E+06  0.342107E+07
  0.803148E-01  0.321451E+07  0.319991E+07  0.000000E+00  0.000000E+00  0.356572E+06  0.319751E+07
  0.844327E-01  0.298985E+07  0.297390E+07  0.000000E+00  0.000000E+00  0.311237E+06  0.297354E+07
  0.887617E-01  0.277412E+07  0.275708E+07  0.000000E+00  0.000000E+00  0.270754E+06  0.275852E+07
  0.933125E-01  0.257618E+07  0.255873E+07  0.000000E+00  0.000000E+00  0.235538E+06  0.256134E+07
  0.980967E-01  0.240333E+07  0.238641E+07  0.000000E+00  0.000000E+00  0.205675E+06  0.238931E+07
  0.103126E+00  0.225996E+07  0.224456E+07  0.000000E+00  0.000000E+00  0.180890E+06  0.224680E+07
  0.108414E+00  0.214411E+07  0.213097E+07  0.000000E+00  0.000000E+00  0.160385E+06  0.213181E+07
  0.113972E+00  0.204670E+07  0.203609E+07  0.000000E+00  0.000000E+00  0.142966E+06  0.203523E+07
  0.119816E+00  0.195456E+07  0.194614E+07  0.000000E+00  0.000000E+00  0.127387E+06  0.194384E+07
  0.125959E+00  0.185522E+07  0.184813E+07  0.000000E+00  0.000000E+00  0.112717E+06  0.184516E+07
  0.132417E+00  0.174132E+07  0.173449E+07  0.000000E+00  0.000000E+00  0.985377E+05  0.173181E+07
  0.139206E+00  0.161380E+07  0.160640E+07  0.000000E+00  0.000000E+00  0.849812E+05  0.160477E+07
  0.146343E+00  0.148369E+07  0.147548E+07  0.000000E+00  0.000000E+00  0.726459E+05  0.147513E+07
  0.153846E+00  0.136538E+07  0.135681E+07  0.000000E+00  0.000000E+00  0.621175E+05  0.135731E+07
  0.161734E+00  0.127074E+07  0.126266E+07  0.000000E+00  0.000000E+00  0.536818E+05  0.126319E+07
  0.170026E+00  0.119927E+07  0.119243E+07  0.000000E+00  0.000000E+00  0.470156E+05  0.119226E+07
  0.178744E+00  0.113941E+07  0.113394E+07  0.000000E+00  0.000000E+00  0.414261E+05  0.113290E+07
  0.187908E+00  0.107551E+07  0.107086E+07  0.000000E+00  0.000000E+00  0.362359E+05  0.106943E+07
  0.197543E+00  0.999785E+06  0.995184E+06  0.000000E+00  0.000000E+00  0.311902E+05  0.994081E+06
  0.207671E+00  0.918505E+06  0.913584E+06  0.000000E+00  0.000000E+00  0.265128E+05  0.913138E+06
  0.218318E+00  0.846178E+06  0.841229E+06  0.000000E+00  0.000000E+00  0.225858E+05  0.841155E+06
  0.229512E+00  0.790373E+06  0.785958E+06  0.000000E+00  0.000000E+00  0.194977E+05  0.785708E+06
  0.241279E+00  0.744765E+06  0.741078E+06  0.000000E+00  0.000000E+00  0.169708E+05  0.740441E+06
  0.253650E+00  0.696801E+06  0.693499E+06  0.000000E+00  0.000000E+00  0.146566E+05  0.692773E+06
  0.266655E+00  0.643290E+06  0.639985E+06  0.000000E+00  0.000000E+00  0.124815E+05  0.639524E+06
  0.280326E+00  0.592975E+06  0.589714E+06  0.000000E+00  0.000000E+00  0.106068E+05  0.589463E+06
  0.294699E+00  0.552346E+06  0.549418E+06  0.000000E+00  0.000000E+00  0.910417E+04  0.549089E+06
  0.309809E+00  0.516358E+06  0.513787E+06  0.000000E+00  0.000000E+00  0.783847E+04  0.513338E+06
  0.325693E+00  0.478550E+06  0.476115E+06  0.000000E+00  0.000000E+00  0.668635E+04  0.475739E+06
  0.342391E+00  0.441730E+06  0.439383E+06  0.000000E+00  0.000000E+00  0.567758E+04  0.439116E+06
  0.359946E+00  0.410279E+06  0.408145E+06  0.000000E+00  0.000000E+00  0.484875E+04  0.407857E+06
  0.378401E+00  0.381336E+06  0.379399E+06  0.000000E+00  0.000000E+00  0.414173E+04  0.379091E+06
  0.397802E+00  0.352525E+06  0.350693E+06  0.000000E+00  0.000000E+00  0.351689E+04  0.350441E+06
  0.418198E+00  0.326299E+06  0.324600E+06  0.000000E+00  0.000000E+00  0.298865E+04  0.324368E+06
  0.439639E+00  0.302558E+06  0.301005E+06  0.000000E+00  0.000000E+00  0.254309E+04  0.300770E+06
  0.462180E+00  0.279742E+06  0.278292E+06  0.000000E+00  0.000000E+00  0.215676E+04  0.278085E+06
  0.485877E+00  0.258771E+06  0.257432E+06  0.000000E+00  0.000000E+00  0.182918E+04  0.257238E+06
  0.510788E+00  0.239408E+06  0.238174E+06  0.000000E+00  0.000000E+00  0.155091E+04  0.237990E+06
  0.536976E+00  0.221220E+06  0.220075E+06  0.000000E+00  0.000000E+00  0.131280E+04  0.219908E+06
  0.564508E+00  0.204486E+06  0.203430E+06  0.000000E+00  0.000000E+00  0.111117E+04  0.203273E+06
  0.593451E+00  0.188880E+06  0.187904E+06  0.000000E+00  0.000000E+00  0.939452E+03  0.187760E+06
  0.623878E+00  0.174440E+06  0.173539E+06  0.000000E+00  0.000000E+00  0.793839E+03  0.173405E+06
  0.655865E+00  0.161042E+06  0.160210E+06  0.000000E+00  0.000000E+00  0.670285E+03  0.160086E+06
  0.689491E+00  0.148634E+06  0.147866E+06  0.000000E+00  0.000000E+00  0.565601E+03  0.147751E+06
  0.724842E+00  0.137137E+06  0.136429E+06  0.000000E+00  0.000000E+00  0.476937E+03  0.136322E+06
  0.762006E+00  0.126495E+06  0.125842E+06  0.000000E+00  0.000000E+00  0.401924E+03  0.125743E+06
  0.801075E+00  0.116642E+06  0.116040E+06  0.000000E+00  0.000000E+00  0.338485E+03  0.115949E+06
  0.842147E+00  0.107527E+06  0.106972E+06  0.000000E+00  0.000000E+00  0.284885E+03  0.106888E+06
  0.885324E+00  0.990967E+05  0.985852E+05  0.000000E+00  0.000000E+00  0.239628E+03  0.985075E+05
  0.930716E+00  0.913033E+05  0.908321E+05  0.000000E+00  0.000000E+00  0.201445E+03  0.907604E+05
  0.978435E+00  0.841018E+05  0.836678E+05  0.000000E+00  0.000000E+00  0.169252E+03  0.836016E+05
  0.102860E+01  0.774485E+05  0.770488E+05  0.000000E+00  0.000000E+00  0.142125E+03  0.769878E+05
  0.108134E+01  0.713033E+05  0.709354E+05  0.000000E+00  0.000000E+00  0.119280E+03  0.708792E+05
  0.113678E+01  0.656295E+05  0.652909E+05  0.000000E+00  0.000000E+00  0.100054E+03  0.652391E+05
  0.119506E+01  0.603930E+05  0.600814E+05  0.000000E+00  0.000000E+00  0.838849E+02  0.600336E+05
  0.125634E+01  0.555612E+05  0.552746E+05  0.000000E+00  0.000000E+00  0.702936E+02  0.552306E+05
  0.132075E+01  0.511041E+05  0.508405E+05  0.000000E+00  0.000000E+00  0.588756E+02  0.508000E+05
  0.138847E+01  0.469944E+05  0.467520E+05  0.000000E+00  0.000000E+00  0.492889E+02  0.467147E+05
  0.145965E+01  0.432062E+05  0.429833E+05  0.000000E+00  0.000000E+00  0.412448E+02  0.429490E+05
  0.153449E+01  0.397146E+05  0.395098E+05  0.000000E+00  0.000000E+00  0.344975E+02  0.394782E+05
  0.161317E+01  0.364975E+05  0.363092E+05  0.000000E+00  0.000000E+00  0.288416E+02  0.362802E+05
  0.169588E+01  0.335341E+05  0.333611E+05  0.000000E+00  0.000000E+00  0.241026E+02  0.333345E+05
  0.178283E+01  0.308051E+05  0.306462E+05  0.000000E+00  0.000000E+00  0.201339E+02  0.306217E+05
  0.187423E+01  0.282929E+05  0.281469E+05  0.000000E+00  0.000000E+00  0.168120E+02  0.281244E+05
